día,NOUN,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0
de,ADP,0,0,0,8,7,3,7,0,5,0,8,0,3,0,8,0,1
ella,PRON,0,0,0,1,6,0,0,0,1,0,1,0,0,0,4,0,0
dicieron,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
que,SCONJ,0,0,0,11,2,1,1,0,5,0,4,1,1,0,1,0,0
era,AUX,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0
enferma,ADJ,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
dieron,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
algunas,DET,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
comidas,NOUN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
diferentes,ADJ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pero,CCONJ,0,0,0,1,0,0,0,0,3,0,1,1,0,0,0,0,0
like,VERB,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
olvidaron,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
decir,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
el,DET,0,0,0,21,23,10,35,0,24,0,3,22,14,11,5,0,4
bosque,NOUN,0,0,0,1,1,1,2,0,0,0,0,1,0,1,2,0,0
quería,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
comer,VERB,0,0,0,1,4,0,2,0,0,0,3,3,3,1,1,0,1
todos,PRON,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0
vio,VERB,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
dijo,VERB,0,0,0,17,0,0,0,0,2,0,0,0,0,0,1,0,0
hola,NOUN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
señor,NOUN,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0
es,AUX,0,0,0,3,1,6,0,0,1,0,1,0,0,7,0,0,1
buen,ADJ,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
sí,INTJ,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
qué,INTJ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
qué,PRON,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
estás,VERB,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1
qué,DET,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lugar,NOUN,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
like,ADP,0,0,0,1,1,1,0,0,2,0,1,0,0,0,0,0,0
what,DET,0,2,0,4,0,0,0,0,1,0,0,0,0,0,2,0,0
place,NOUN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
you,PRON,0,4,0,11,2,0,0,0,0,3,0,7,0,0,4,0,0
yo,PRON,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
soy,AUX,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mi,DET,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
está,AUX,0,0,0,1,3,0,0,0,1,0,2,0,3,0,0,0,7
dónde,ADV,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
sólo,ADV,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
derecha,ADJ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
luego,ADV,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
izquierda,ADJ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
debajo,ADV,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
esta,PRON,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
esta,DET,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
montoña,NOUN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
puedes,AUX,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dar,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
gracias,NOUN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cuando,SCONJ,0,0,0,1,1,1,4,0,8,0,2,0,0,0,2,0,0
llegó,VERB,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
abuelita,ADJ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
or,CCONJ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
como,NOUN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
voz,NOUN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
estoy,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
aquí,ADV,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
cama,NOUN,0,0,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0
poní,VERB,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0
los,DET,0,0,0,2,0,0,0,0,3,0,0,0,2,0,3,0,1
ay,INTJ,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
tan,ADV,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
para,SCONJ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
ver,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tú,PRON,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
más,ADV,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0
bien,ADV,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
que,ADV,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
orejas,NOUN,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
oir,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mejor,ADV,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gran,ADJ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
boca,NOUN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
comerselo,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
comerse,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
comí,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bosquedor,NOUN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
I,PRON,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0
think,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
venía,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ve,VERB,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
estómago,NOUN,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
era,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
del,ADP,0,0,0,2,0,1,0,0,4,0,0,0,0,0,2,0,0
hombre,NOUN,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0
rescater,NOUN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
yeah,ADV,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0
le,PRON,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0
las,DET,0,0,0,2,2,0,0,0,0,0,1,2,2,0,1,0,0
like,CCONJ,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
sewing,NOUN,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
needle,NOUN,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
thread,NOUN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
estaba,VERB,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0
como,CCONJ,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
woke,VERB,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
él,PRON,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0
relació,NOUN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
adiós,VERB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lived,VERB,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0
happily,ADV,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
ever,ADV,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0
after,ADV,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
again,ADV,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,1,0
okay,INTJ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
decided,VERB,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
deliver,VERB,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
some,DET,0,3,0,3,2,1,2,0,0,1,1,3,0,0,3,1,2
bread,NOUN,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
wine,NOUN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
grapes,NOUN,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
someone,PRON,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
wanted,VERB,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0
lunch,NOUN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
that,DET,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0
went,VERB,0,7,0,0,2,3,0,0,3,2,2,6,0,2,6,0,0
ahead,ADV,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
found,VERB,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0
where,ADV,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
sneak,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
being,AUX,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
smart,ADJ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ate,VERB,0,2,0,2,1,0,0,0,0,3,2,4,0,1,1,0,0
arrived,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
did,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
notice,NOUN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pretending,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
be,AUX,0,0,0,1,2,0,0,0,0,0,1,0,0,1,1,0,1
over,ADV,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0
middle,NOUN,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
conversation,NOUN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
jump,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
scare,VERB,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
try,VERB,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0
run,VERB,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
far,ADV,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
got,VERB,0,1,0,1,1,1,0,0,3,1,1,0,0,0,0,0,1
guy,NOUN,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
saw,VERB,0,2,0,1,2,0,0,0,1,0,1,4,0,0,0,0,0
maybe,ADV,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1
through,ADP,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0
fat,ADJ,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
laying,VERB,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
cute,ADJ,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
apparently,ADV,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
somehow,ADV,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
chew,VERB,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
able,ADJ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
escape,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
walk,VERB,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
right,ADV,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
alive,ADJ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
funny,ADJ,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
if,SCONJ,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
bunch,NOUN,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0
cut,NOUN,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
sewed,VERB,0,1,0,2,2,0,1,0,0,0,0,0,0,1,1,1,0
togher,NOUN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
look,VERB,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
carrying,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
fill,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
awoke,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
now,ADV,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
standing,VERB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
behind,ADP,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0
bushes,NOUN,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
laughing,VERB,0,1,0,0,1,1,0,0,1,0,0,0,1,2,0,0,0
go,VERB,0,1,0,0,1,0,0,0,1,0,2,1,0,0,0,0,1
same,ADJ,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
said,VERB,0,4,0,17,1,0,0,0,0,1,1,5,0,0,4,0,2
things,NOUN,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
left,ADJ,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
jacket,NOUN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
dancing,VERB,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
around,ADP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
waved,VERB,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0
filled,VERB,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
goods,NOUN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
started,VERB,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0
deeper,ADV,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
attacked,VERB,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
vase,NOUN,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
poured,VERB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
laid,VERB,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
curious,ADJ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
jumped,VERB,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0
knocking,VERB,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
over,ADP,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
nightstand,NOUN,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
once,SCONJ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
had,AUX,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
came,VERB,0,3,0,1,0,1,0,0,1,0,2,9,0,3,5,2,0
in,ADV,0,2,0,1,0,1,0,0,0,0,0,1,1,0,4,1,0
saved,VERB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
dogs,NOUN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
filling,VERB,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
having,VERB,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
hard,ADJ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
left,VERB,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
woods,NOUN,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
goes,VERB,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2
treats,NOUN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
werewolf,NOUN,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
tries,NOUN,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
dresses,VERB,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
the,ADV,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
as,ADP,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0
dressed,VERB,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
talk,VERB,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0
sees,VERB,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
belly,NOUN,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,2,0
cuts,NOUN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
brought,VERB,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0
closed,VERB,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ran,VERB,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
others,NOUN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
laughed,VERB,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
camara,NOUN,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
estás,AUX,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2
bailando,VERB,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3
pajaros,NOUN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
estaban,AUX,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
escuchando,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
drop,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
off,ADP,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
cosa,NOUN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
botella,NOUN,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
que,CCONJ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
comido,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cominando,VERB,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
quiere,VERB,0,0,0,0,1,3,0,0,1,0,1,0,1,0,0,0,0
saltó,VERB,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
eschucho,ADJ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
never,ADV,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
seen,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
other,ADJ,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
my,PRON,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0
entire,ADJ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
life,NOUN,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
agarando,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
comino,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
silencio,NOUN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
abuelo,NOUN,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
encima,ADV,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
comía,VERB,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
agararon,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
pone,VERB,0,0,0,0,0,3,4,0,2,0,1,0,1,0,0,0,0
vijo,VERB,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
poco,PRON,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
diferente,ADJ,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
cerco,ADJ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
enfrente,ADV,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
corrió,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cazador,NOUN,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
rifel,NOUN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
rifle,NOUN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
entra,VERB,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
perro,NOUN,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0
abro,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
abró,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
afuera,ADV,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
adentro,ADV,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
voy,VERB,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
sow,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
together,ADV,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0
caminó,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
nina,NOUN,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
al,ADP,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2,0,0
necesita,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
vivir,VERB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
estómeco,NOUN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
todos,DET,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
animales,NOUN,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
son,AUX,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0
lo,PRON,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
similar,NOUN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
similar,ADJ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Little,ADJ,0,4,0,23,0,0,0,0,0,5,0,0,0,0,0,0,0
Red,ADJ,0,5,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0
Riding,PROPN,0,5,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0
Hood,PROPN,0,5,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0
sick,ADJ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
indeed,ADV,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
told,VERB,0,1,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0
give,VERB,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Litttle,PROPN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Red,PROPN,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0
bye,NOUN,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,2
kept,VERB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
direction,NOUN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
met,VERB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
end,NOUN,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
picking,VERB,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0
yup,INTJ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
serving,VERB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
who,DET,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
thought,VERB,0,0,0,4,0,0,0,0,0,1,2,2,0,0,0,0,0
looked,VERB,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0
hungry,ADJ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
asked,VERB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
why,ADV,0,0,0,7,0,0,0,0,0,4,1,4,0,0,0,0,0
your,PRON,0,2,0,2,0,0,0,0,0,4,0,1,0,0,0,0,0
nails,NOUN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
arms,NOUN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
long,ADV,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hug,VERB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
responded,VERB,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
tall,ADJ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hear,VERB,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
mouth,NOUN,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
yummy,NOUN,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
saying,VERB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
i,PRON,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
child,NOUN,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
woodcutter,NOUN,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
kid,NOUN,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
stomache,NOUN,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
stuffed,VERB,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
recibió,VERB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
chaqueta,NOUN,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
yeah,INTJ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
canasta,NOUN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
entre,ADP,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
persiguiendo,VERB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
unas,DET,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
hasta,ADP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
galletas,NOUN,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
agua,NOUN,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0
mesa,NOUN,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
comerlo,VERB,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
curioso,ADJ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
como,ADP,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
corre,ADJ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
persigue,VERB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
